Curso;Unidade de execução;Turno;Professor;Turma;Inscritos no turno;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Características reais da sala;Edifício;Capacidade Normal;Capacidade Exame;Nº características;Anfiteatro aulas;Apoio técnico eventos;Arq 1;Arq 2;Arq 3;Arq 4;Arq 5;Arq 6;Arq 9;BYOD (Bring Your Own Device);Focus Group;Horário sala visível portal público;Laboratório de Arquitectura de Computadores I;Laboratório de Arquitectura de Computadores II;Laboratório de Bases de Engenharia;Laboratório de Electrónica;Laboratório de Informática;Laboratório de Jornalismo;Laboratório de Redes de Computadores I;Laboratório de Redes de Computadores II;Laboratório de Telecomunicações;Sala Aulas Mestrado;Sala Aulas Mestrado Plus;Sala NEE;Sala Provas;Sala Reunião;Sala de Arquitectura;Sala de Aulas normal;videoconferencia;Átrio
DF;Investimentos II;01074TP01;Paulo Alves;DFB1;3;Seg;17:30:00;19:00:00;24/10/2022;Sala/anfiteatro aulas;D1.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público;Edifício II (ISCTE-IUL);27;18;5;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;;
DF;Investimentos II;01074TP01;Paulo Alves;DFB1;3;Seg;17:30:00;19:00:00;17/10/2022;Sala/anfiteatro aulas;D1.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público;Edifício II (ISCTE-IUL);27;18;5;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;;
DF;Investimentos II;01074TP01;Paulo Alves;DFB1;3;Seg;19:00:00;20:30:00;05/12/2022;Sala/anfiteatro aulas;AA2.24;Sala/anfiteatro aulas, Horário sala visível portal público;Ala Autónoma (ISCTE-IUL);30;16;4;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;;
DF;Investimentos II;01074TP01;Paulo Alves;DFB1;3;Seg;19:00:00;20:30:00;28/11/2022;Sala/anfiteatro aulas;D1.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público;Edifício II (ISCTE-IUL);27;18;5;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;;
DF;Investimentos II;01074TP01;Paulo Alves;DFB1;3;Seg;19:00:00;20:30:00;21/11/2022;Sala/anfiteatro aulas;D1.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público;Edifício II (ISCTE-IUL);27;18;5;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;;
DF;Investimentos II;01074TP01;Paulo Alves;DFB1;3;Seg;19:00:00;20:30:00;14/11/2022;Sala/anfiteatro aulas;D1.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público;Edifício II (ISCTE-IUL);27;18;5;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;;
DF;Investimentos II;01074TP01;Paulo Alves;DFB1;3;Seg;19:00:00;20:30:00;07/11/2022;Sala/anfiteatro aulas;D1.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público;Edifício II (ISCTE-IUL);27;18;5;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;;
DF;Investimentos II;01074TP01;Paulo Alves;DFB1;3;Seg;19:00:00;20:30:00;31/10/2022;Sala/anfiteatro aulas;D1.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público;Edifício II (ISCTE-IUL);27;18;5;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;;
DF;Investimentos II;01074TP01;Paulo Alves;DFB1;3;Seg;19:00:00;20:30:00;24/10/2022;Sala/anfiteatro aulas;D1.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público;Edifício II (ISCTE-IUL);27;18;5;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;;
DF;Investimentos II;01074TP01;Paulo Alves;DFB1;3;Seg;19:00:00;20:30:00;17/10/2022;Sala/anfiteatro aulas;D1.07;Sala/anfiteatro aulas, BYOD (Bring Your Own Device), Horário sala visível portal público;Edifício II (ISCTE-IUL);27;18;5;;;;;;;;;;X;;X;;;;;;;;;;X;X;;;;;X;;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qui;14:30:00;16:00:00;15/12/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qui;14:30:00;16:00:00;24/11/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qui;14:30:00;16:00:00;17/11/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qui;14:30:00;16:00:00;10/11/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qui;14:30:00;16:00:00;27/10/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qui;14:30:00;16:00:00;20/10/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qui;14:30:00;16:00:00;13/10/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qui;14:30:00;16:00:00;06/10/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qui;14:30:00;16:00:00;29/09/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qui;14:30:00;16:00:00;22/09/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qui;14:30:00;16:00:00;15/09/2022;Sala/anfiteatro aulas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qua;13:00:00;14:30:00;14/12/2022;Sala/anfiteatro aulas;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qua;13:00:00;14:30:00;07/12/2022;Sala/anfiteatro aulas;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qua;13:00:00;14:30:00;30/11/2022;Sala/anfiteatro aulas;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qua;13:00:00;14:30:00;23/11/2022;Sala/anfiteatro aulas;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qua;13:00:00;14:30:00;16/11/2022;Sala/anfiteatro aulas;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qua;13:00:00;14:30:00;09/11/2022;Sala/anfiteatro aulas;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qua;13:00:00;14:30:00;26/10/2022;Sala/anfiteatro aulas;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qua;13:00:00;14:30:00;19/10/2022;Sala/anfiteatro aulas;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qua;13:00:00;14:30:00;12/10/2022;Sala/anfiteatro aulas;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qua;13:00:00;14:30:00;28/09/2022;Sala/anfiteatro aulas;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qua;13:00:00;14:30:00;21/09/2022;Sala/anfiteatro aulas;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Qua;13:00:00;14:30:00;14/09/2022;Sala/anfiteatro aulas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;16/12/2022;Sala de Aulas normal;C6.01;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);54;35;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;09/12/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;02/12/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;25/11/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;18/11/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;11/11/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;28/10/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;21/10/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;14/10/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;07/10/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;30/09/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;23/09/2022;Sala de Aulas normal;C6.10;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);84;42;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL;Cálculo I;03703TP02;Paulo Saraiva;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;16/09/2022;Sala/anfiteatro aulas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;Pável Calado;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;28/11/2022;Anfiteatro aulas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;Pável Calado;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;21/11/2022;Anfiteatro aulas;Auditório B1.03;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);204;102;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;Pável Calado;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;14/11/2022;Anfiteatro aulas;Auditório B1.03;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);204;102;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;Pável Calado;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;07/11/2022;Anfiteatro aulas;Auditório B1.03;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);204;102;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;Pável Calado;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;31/10/2022;Anfiteatro aulas;Auditório B1.03;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);204;102;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;Pável Calado;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;24/10/2022;Anfiteatro aulas;Auditório B1.03;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);204;102;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;Pável Calado;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;17/10/2022;Anfiteatro aulas;Auditório B1.03;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);204;102;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;Pável Calado;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;10/10/2022;Anfiteatro aulas;Auditório B1.03;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);204;102;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;Pável Calado;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;03/10/2022;Anfiteatro aulas;Auditório B1.03;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);204;102;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;Pável Calado;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;26/09/2022;Anfiteatro aulas;Auditório B1.03;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);204;102;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;Pável Calado;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;19/09/2022;Anfiteatro aulas;Auditório B1.03;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);204;102;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;Pável Calado;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;12/09/2022;Anfiteatro aulas;Auditório B1.03;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);204;102;6;X;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LFC;Reporte Financeiro;M8642TP01;João Carvalho;FCC2;35;Qua;11:00:00;12:30:00;07/12/2022;Sala de Aulas normal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LFC;Reporte Financeiro;M8642TP01;João Carvalho;FCC2;35;Qua;11:00:00;12:30:00;30/11/2022;Sala de Aulas normal;C4.06;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;37;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LFC;Reporte Financeiro;M8642TP01;João Carvalho;FCC2;35;Qua;11:00:00;12:30:00;23/11/2022;Sala de Aulas normal;C4.06;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;37;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LFC;Reporte Financeiro;M8642TP01;João Carvalho;FCC2;35;Qua;11:00:00;12:30:00;16/11/2022;Sala de Aulas normal;C4.06;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;37;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LFC;Reporte Financeiro;M8642TP01;João Carvalho;FCC2;35;Qua;11:00:00;12:30:00;09/11/2022;Sala de Aulas normal;C4.06;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;37;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LFC;Reporte Financeiro;M8642TP01;João Carvalho;FCC2;35;Qua;11:00:00;12:30:00;02/11/2022;Sala de Aulas normal;C4.06;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;37;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LFC;Reporte Financeiro;M8642TP01;João Carvalho;FCC2;35;Qua;11:00:00;12:30:00;26/10/2022;Sala de Aulas normal;C4.06;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;37;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LFC;Reporte Financeiro;M8642TP01;João Carvalho;FCC2;35;Qua;11:00:00;12:30:00;19/10/2022;Sala de Aulas normal;C4.06;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;37;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LFC;Reporte Financeiro;M8642TP01;João Carvalho;FCC2;35;Qua;11:00:00;12:30:00;12/10/2022;Sala de Aulas normal;C4.06;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;37;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LFC;Reporte Financeiro;M8642TP01;João Carvalho;FCC2;35;Qua;11:00:00;12:30:00;28/09/2022;Sala de Aulas normal;C4.06;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;37;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LFC;Reporte Financeiro;M8642TP01;João Carvalho;FCC2;35;Qua;11:00:00;12:30:00;21/09/2022;Sala de Aulas normal;C4.06;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;37;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LFC;Reporte Financeiro;M8642TP01;João Carvalho;FCC2;35;Qua;11:00:00;12:30:00;14/09/2022;Sala de Aulas normal;C4.06;Sala/anfiteatro aulas, videoconferencia, Horário sala visível portal público;Edifício II (ISCTE-IUL);70;37;5;;;;;;;;;;;;X;;;;;;;;;;X;X;;;;;X;X;
LFC;Reporte Financeiro;M8642TP01;João Carvalho;FCC2;35;Qua;09:30:00;11:00:00;07/12/2022;Sala de Aulas normal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
